,Unnamed: 0,block,resp,theta,previous,contrast,state,stim*contrast,ID,correct,trial,previous_congruent,stim*contrast_congruent,Gl_Prob_State_ext,Gl_Prob_State_int,Predicted_state
14231,14231,29,0,1,-1,0.02,2,0.02,1,0,14232,1,0,0.9651785009628936,0.0348214990370315,2
14232,14232,29,0,1,-1,0.02,2,0.02,1,0,14233,1,0,0.9638995281527808,0.036100471847182,2
14233,14233,29,1,1,1,0.05,2,0.05,1,1,14234,1,1,0.9571180822719833,0.0428819177278191,2
14234,14234,29,1,1,1,0.1,2,0.1,1,1,14235,1,1,0.9467781721743672,0.0532218278248502,2
14235,14235,29,1,-1,1,0.1,2,-0.1,1,0,14236,1,0,0.9326689981090824,0.0673310018901486,2
14236,14236,29,0,1,-1,0.1,2,0.1,1,0,14237,1,0,0.8931816160697131,0.1068183839297473,2
14237,14237,29,0,1,-1,0.02,2,0.02,1,0,14238,1,0,0.8016378791682758,0.1983621208314804,2
14238,14238,29,1,-1,1,0.05,2,-0.05,1,0,14239,1,0,0.623619120371237,0.3763808796286957,2
14239,14239,29,1,1,-1,0.1,1,0.1,1,1,14240,0,1,0.2645798452912652,0.7354201547092212,1
14240,14240,29,0,-1,1,0.1,2,-0.1,1,1,14241,0,1,0.2193279160264395,0.7806720839742276,1
14241,14241,29,1,-1,1,0.02,2,-0.02,1,0,14242,1,0,0.318891271819907,0.6811087281808175,1
14242,14242,29,0,-1,-1,0.01,1,-0.01,1,1,14243,1,1,0.3390001841794312,0.6609998158212993,1
14243,14243,29,0,1,-1,0.05,1,0.05,1,0,14244,1,0,0.2918437887064279,0.7081562112930838,1
14244,14244,29,1,1,-1,0.02,1,0.02,1,1,14245,0,1,0.1436079499585622,0.8563920500413728,1
14245,14245,29,1,-1,1,0.02,2,-0.02,1,0,14246,1,0,0.1623877491057896,0.8376122508938546,1
14246,14246,29,0,1,1,0.01,2,0.01,1,0,14247,0,0,0.1171044780060962,0.8828955219935475,1
14247,14247,29,0,-1,-1,0.02,2,-0.02,1,1,14248,1,1,0.2013497100836403,0.79865028991681,1
14248,14248,29,0,-1,-1,0.02,2,-0.02,1,1,14249,1,1,0.2158765378823872,0.7841234621168579,1
14249,14249,29,1,1,1,0.05,2,0.05,1,1,14250,1,1,0.1664634904108421,0.8335365095896557,1
14250,14250,29,0,1,1,0.01,1,0.01,1,0,14251,0,0,0.0408889015732209,0.9591110984261956,1
14251,14251,29,0,1,1,0.01,1,0.01,1,0,14252,0,0,0.0291325324922893,0.970867467507893,1
14252,14252,29,1,1,1,0.1,1,0.1,1,1,14253,1,1,0.0764048283163952,0.92359517168339,1
14253,14253,29,1,1,1,0.1,1,0.1,1,1,14254,1,1,0.0769376117020921,0.9230623882977236,1
14254,14254,29,0,-1,1,0.02,1,-0.02,1,1,14255,0,1,0.0308756027451455,0.9691243972554492,1
14255,14255,29,0,-1,-1,0.05,1,-0.05,1,1,14256,1,1,0.042142236934863,0.9578577630652916,1
14256,14256,29,1,1,-1,0.01,1,0.01,1,1,14257,0,1,0.0100403435383819,0.9899596564607464,1
14257,14257,29,1,1,-1,0.02,1,0.02,1,1,14258,0,1,0.0083529488639577,0.9916470511355946,1
14258,14258,29,0,-1,-1,0.01,1,-0.01,1,1,14259,1,1,0.0281218167368976,0.9718781832633432,1
14259,14259,29,1,-1,-1,0.05,1,-0.05,1,0,14260,0,0,0.0067268262830301,0.993273173717265,1
14260,14260,29,1,1,-1,0.02,1,0.02,1,1,14261,0,1,0.0076152753139564,0.9923847246860436,1
14261,14261,29,0,1,-1,0.01,1,0.01,1,0,14262,1,0,0.0294137745365052,0.9705862254632742,1
14262,14262,29,1,1,-1,0.02,1,0.02,1,1,14263,0,1,0.0086175203977703,0.9913824796014586,1
14263,14263,29,0,-1,1,0.1,1,-0.1,1,1,14264,0,1,0.010158240055603,0.9898417599445464,1
14264,14264,29,1,-1,1,0.02,1,-0.02,1,0,14265,1,0,0.0303801193247228,0.9696198806761585,1
14265,14265,29,0,-1,1,0.05,1,-0.05,1,1,14266,0,1,0.0076645286859806,0.9923354713147028,1
14266,14266,29,1,-1,-1,0.01,1,-0.01,1,0,14267,0,0,0.003611310413094,0.9963886895868158,1
14267,14267,29,1,1,-1,0.05,1,0.05,1,1,14268,0,1,0.0062499016192878,0.9937500983798564,1
14268,14268,29,1,1,1,0.1,1,0.1,1,1,14269,1,1,0.0240653010513748,0.9759346989484052,1
14269,14269,29,0,1,1,0.1,1,0.1,1,0,14270,0,0,0.0062607258241339,0.9937392741752976,1
14270,14270,29,0,-1,1,0.05,1,-0.05,1,1,14271,0,1,0.0090266264780072,0.9909733735218552,1
14271,14271,29,0,-1,-1,0.05,1,-0.05,1,1,14272,1,1,0.0332213574544982,0.9667786425448291,1
14272,14272,29,0,-1,1,0.01,1,-0.01,1,1,14273,0,1,0.016708325177067,0.9832916748236662,1
14273,14273,29,0,1,-1,0.01,1,0.01,1,0,14274,1,0,0.0347295200691867,0.9652704799302848,1
14274,14274,29,0,-1,1,0.05,1,-0.05,1,1,14275,0,1,0.0083830435617624,0.9916169564389828,1
14275,14275,29,0,1,1,0.1,1,0.1,1,0,14276,0,0,0.0036040014810063,0.9963959985181466,1
14276,14276,29,1,1,-1,0.05,1,0.05,1,1,14277,0,1,0.0079913901739628,0.9920086098255207,1
14277,14277,29,0,1,-1,0.1,1,0.1,1,0,14278,1,0,0.0350809531622659,0.9649190468372226,1
14278,14278,29,1,-1,-1,0.01,1,-0.01,1,0,14279,0,0,0.0123828436363944,0.9876171563637222,1
14279,14279,29,0,1,1,0.01,1,0.01,1,0,14280,0,0,0.0213468434257298,0.9786531565744844,1
14280,14280,29,1,1,1,0.05,1,0.05,1,1,14281,1,1,0.1010446491239387,0.898955350875404,1
14281,14281,29,0,1,-1,0.1,1,0.1,1,0,14282,1,0,0.1209746974700678,0.8790253025298678,1
14282,14282,29,0,1,1,0.05,1,0.05,1,0,14283,0,0,0.0707104210777235,0.9292895789229324,1
14283,14283,29,0,1,-1,0.01,1,0.01,1,0,14284,1,0,0.1233770589659861,0.8766229410343529,1
14284,14284,29,1,-1,1,0.1,1,-0.1,1,0,14285,1,0,0.1143355022280785,0.8856644977719692,1
14285,14285,29,0,1,1,0.02,1,0.02,1,0,14286,0,0,0.0281149453680188,0.9718850546314984,1
14286,14286,29,1,-1,-1,0.01,1,-0.01,1,0,14287,0,0,0.0224260603363823,0.977573939663177,1
14287,14287,29,1,1,1,0.05,1,0.05,1,1,14288,1,1,0.0729887731842879,0.9270112268159412,1
14288,14288,29,1,-1,1,0.02,1,-0.02,1,0,14289,1,0,0.0731591638499668,0.9268408361502236,1
14289,14289,29,1,-1,-1,0.01,1,-0.01,1,0,14290,0,0,0.0164445614031185,0.9835554385969189,1
14290,14290,29,0,1,1,0.02,1,0.02,1,0,14291,0,0,0.01324541117539,0.9867545888250386,1
14291,14291,29,0,-1,-1,0.02,1,-0.02,1,1,14292,1,1,0.0449399044813436,0.9550600955191236,1
14292,14292,29,0,1,1,0.05,1,0.05,1,0,14293,0,0,0.0310306883787252,0.968969311621988,1
14293,14293,29,0,1,-1,0.05,1,0.05,1,0,14294,1,0,0.0842037287072146,0.9157962712919122,1
14294,14294,29,0,-1,-1,0.05,1,-0.05,1,1,14295,1,1,0.0765193122818845,0.9234806877188928,1
14295,14295,29,0,-1,1,0.02,1,-0.02,1,1,14296,0,1,0.0150463529959966,0.984953647004442,1
14296,14296,29,0,1,1,0.05,1,0.05,1,0,14297,0,0,0.0052357815715644,0.9947642184277022,1
14297,14297,29,1,-1,-1,0.02,1,-0.02,1,0,14298,0,0,0.0086794190484568,0.9913205809517834,1
14298,14298,29,1,1,1,0.05,1,0.05,1,1,14299,1,1,0.0435676977504098,0.9564323022491508,1
14299,14299,29,1,1,-1,0.05,1,0.05,1,1,14300,0,1,0.0349368421668789,0.9650631578336546,1
14300,14300,29,0,-1,-1,0.05,1,-0.05,1,1,14301,1,1,0.0910394344282897,0.908960565571103,1
14301,14301,29,0,-1,-1,0.05,1,-0.05,1,1,14302,1,1,0.0931338767999454,0.9068661232003382,1
14302,14302,29,0,1,1,0.05,1,0.05,1,0,14303,0,0,0.0419524975836522,0.9580475024162942,1
14303,14303,29,0,1,1,0.1,1,0.1,1,0,14304,0,0,0.067884619760907,0.9321153802387426,1
14304,14304,29,1,-1,1,0.02,2,-0.02,1,0,14305,1,0,0.3367431952898425,0.663256804709342,1
14305,14305,29,1,1,1,0.1,2,0.1,1,1,14306,1,1,0.4632727109273387,0.5367272890723414,1
14306,14306,29,1,-1,1,0.01,2,-0.01,1,0,14307,1,0,0.522704789139636,0.4772952108598782,2
14307,14307,29,1,1,1,0.01,2,0.01,1,1,14308,1,1,0.5164792372450342,0.483520762754253,2
14308,14308,29,1,1,-1,0.05,2,0.05,1,1,14309,0,1,0.4453595916717014,0.5546404083281943,1
14309,14309,29,1,-1,1,0.02,2,-0.02,1,0,14310,1,0,0.5882102863447424,0.4117897136550082,2
14310,14310,29,0,-1,-1,0.02,2,-0.02,1,1,14311,1,1,0.6456743659802167,0.3543256340203626,2
14311,14311,29,1,-1,1,0.01,2,-0.01,1,0,14312,1,0,0.6479632095233336,0.3520367904758371,2
14312,14312,29,1,-1,1,0.01,2,-0.01,1,0,14313,1,0,0.5927435432123377,0.4072564567875137,2
14313,14313,29,0,-1,-1,0.05,1,-0.05,1,1,14314,1,1,0.456043722819037,0.5439562771802625,1
14314,14314,29,0,1,1,0.01,1,0.01,1,0,14315,0,0,0.1980830099093621,0.8019169900904446,1
14315,14315,29,0,1,-1,0.1,1,0.1,1,0,14316,1,0,0.1901774297225667,0.8098225702772649,1
14316,14316,29,0,-1,1,0.05,1,-0.05,1,1,14317,0,1,0.0953454175501641,0.9046545824500912,1
14317,14317,29,0,-1,-1,0.01,1,-0.01,1,1,14318,1,1,0.1131527337773681,0.8868472662218395,1
14318,14318,29,1,-1,-1,0.01,1,-0.01,1,0,14319,0,0,0.0738213889376309,0.9261786110630909,1
14319,14319,29,0,1,-1,0.05,1,0.05,1,0,14320,1,0,0.1397833414560502,0.860216658543532,1
14320,14320,29,1,-1,1,0.05,1,-0.05,1,0,14321,1,0,0.1359436119228489,0.8640563880762996,1
14321,14321,29,1,1,-1,0.1,1,0.1,1,1,14322,0,1,0.0617011262199848,0.9382988737797008,1
14322,14322,29,0,1,-1,0.1,1,0.1,1,0,14323,1,0,0.0715846193687595,0.928415380631612,1
14323,14323,29,1,-1,-1,0.1,1,-0.1,1,0,14324,0,0,0.0185048224410052,0.9814951775584227,1
14324,14324,29,0,-1,1,0.1,1,-0.1,1,1,14325,0,1,0.0252546663116427,0.9747453336875628,1
14325,14325,29,1,1,1,0.1,1,0.1,1,1,14326,1,1,0.0839794772616722,0.9160205227384296,1
14326,14326,29,0,-1,-1,0.1,1,-0.1,1,1,14327,1,1,0.0931822199804379,0.9068177800191244,1
14327,14327,29,1,1,-1,0.02,1,0.02,1,1,14328,0,1,0.0546968247420935,0.945303175257844,1
14328,14328,29,0,1,-1,0.02,1,0.02,1,0,14329,1,0,0.0982680366636799,0.9017319633368476,1
14329,14329,29,0,-1,-1,0.1,1,-0.1,1,1,14330,1,1,0.083265300592465,0.9167346994072668,1
14330,14330,29,0,-1,1,0.01,1,-0.01,1,1,14331,0,1,0.0163760865541534,0.9836239134465318,1
14331,14331,29,1,1,-1,0.02,1,0.02,1,1,14332,0,1,0.0064744652469505,0.993525534753883,1
14332,14332,29,0,1,1,0.1,1,0.1,1,0,14333,0,0,0.0112419228981522,0.9887580771027208,1
14333,14333,29,0,-1,1,0.05,1,-0.05,1,1,14334,0,1,0.0654057745209441,0.9345942254790508,1
14334,14334,29,0,1,-1,0.05,1,0.05,1,0,14335,1,0,0.3689802323470337,0.6310197676527733,1
14335,14335,29,0,-1,-1,0.1,2,-0.1,1,1,14336,1,1,0.5059296796292512,0.4940703203701564,2
14336,14336,29,0,-1,-1,0.05,2,-0.05,1,1,14337,1,1,0.5732384461642552,0.42676155383646,2
14337,14337,29,1,-1,1,0.1,2,-0.1,1,0,14338,1,0,0.583326252278025,0.4166737477217496,2
14338,14338,29,1,-1,-1,0.05,2,-0.05,1,0,14339,0,0,0.5164706884718123,0.4835293115281071,2
14339,14339,29,0,-1,-1,0.05,2,-0.05,1,1,14340,1,1,0.7189727926819105,0.2810272073180733,2
14340,14340,29,0,-1,-1,0.05,2,-0.05,1,1,14341,1,1,0.8323940791125644,0.1676059208879365,2
14341,14341,29,1,1,1,0.02,2,0.02,1,1,14342,1,1,0.8963926540133604,0.1036073459866138,2
14342,14342,29,0,-1,-1,0.02,2,-0.02,1,1,14343,1,1,0.9314260940359024,0.0685739059638406,2
14343,14343,29,1,1,1,0.05,2,0.05,1,1,14344,1,1,0.950239915349988,0.0497600846505809,2
14344,14344,29,0,1,-1,0.05,2,0.05,1,0,14345,1,0,0.9626471441612054,0.0373528558396213,2
14345,14345,29,0,-1,-1,0.05,2,-0.05,1,1,14346,1,1,0.966850344111868,0.033149655888969,2
14346,14346,29,1,-1,1,0.02,2,-0.02,1,0,14347,1,0,0.9704490377196155,0.0295509622812382,2
14347,14347,29,0,1,-1,0.01,2,0.01,1,0,14348,1,0,0.9717386957516672,0.0282613042484052,2
14348,14348,29,0,-1,-1,0.01,2,-0.01,1,1,14349,1,1,0.9713224760100144,0.0286775239905392,2
14349,14349,29,0,-1,-1,0.05,2,-0.05,1,1,14350,1,1,0.9700385688312896,0.0299614311685474,2
14350,14350,29,1,1,1,0.1,2,0.1,1,1,14351,1,1,0.9693650757000808,0.0306349242995291,2
14351,14351,29,0,1,-1,0.01,2,0.01,1,0,14352,1,0,0.9717630130863484,0.028236986914016,2
14352,14352,29,1,-1,1,0.01,2,-0.01,1,0,14353,1,0,0.9724470207019784,0.0275529792981795,2
14353,14353,29,1,1,1,0.05,2,0.05,1,1,14354,1,1,0.9722016393821384,0.0277983606179325,2
14354,14354,29,1,-1,1,0.05,2,-0.05,1,0,14355,1,0,0.9737642027730996,0.0262357972259925,2
14355,14355,29,1,1,1,0.01,2,0.01,1,1,14356,1,1,0.9729814617443592,0.0270185382547683,2
14356,14356,29,0,-1,-1,0.05,2,-0.05,1,1,14357,1,1,0.9724516356243904,0.0275483643763783,2
14357,14357,29,0,1,-1,0.02,2,0.02,1,0,14358,1,0,0.9734234017873172,0.0265765982121127,2
14358,14358,29,0,1,-1,0.02,2,0.02,1,0,14359,1,0,0.972908792054736,0.027091207945199,2
14359,14359,29,0,-1,-1,0.1,2,-0.1,1,1,14360,1,1,0.97066528326101,0.0293347167381031,2
14360,14360,29,1,1,1,0.01,2,0.01,1,1,14361,1,1,0.971548216833006,0.0284517831674574,2
14361,14361,29,0,-1,-1,0.05,2,-0.05,1,1,14362,1,1,0.9721121000589272,0.0278878999407577,2
14362,14362,29,1,1,1,0.01,2,0.01,1,1,14363,1,1,0.974039690074584,0.0259603099249017,2
14363,14363,29,1,-1,1,0.05,2,-0.05,1,0,14364,1,0,0.9766133413188924,0.0233866586815798,2
14364,14364,29,0,1,-1,0.1,2,0.1,1,0,14365,1,0,0.9781601340212516,0.0218398659789229,2
14365,14365,29,0,-1,-1,0.02,2,-0.02,1,1,14366,1,1,0.9765756049315382,0.0234243950681018,2
14366,14366,29,1,-1,1,0.1,2,-0.1,1,0,14367,1,0,0.9767799468472144,0.0232200531536221,2
14367,14367,29,1,1,1,0.05,2,0.05,1,1,14368,1,1,0.973616546709054,0.0263834532904203,2
14368,14368,29,1,-1,1,0.02,2,-0.02,1,0,14369,1,0,0.97275752119043,0.0272424788087086,2
14369,14369,29,1,-1,1,0.02,2,-0.02,1,0,14370,1,0,0.9705873508129886,0.0294126491875245,2
14370,14370,29,1,1,1,0.01,2,0.01,1,1,14371,1,1,0.9661238397551642,0.0338761602446602,2
14371,14371,29,1,1,1,0.05,2,0.05,1,1,14372,1,1,0.9590615922036088,0.0409384077970382,2
14372,14372,29,0,-1,-1,0.02,2,-0.02,1,1,14373,1,1,0.9490144445453887,0.0509855554545307,2
14373,14373,29,1,1,1,0.02,2,0.02,1,1,14374,1,1,0.9298553993958126,0.0701446006040037,2
14374,14374,29,1,1,1,0.02,2,0.02,1,1,14375,1,1,0.8948174508872019,0.1051825491127328,2
14375,14375,29,0,1,-1,0.02,2,0.02,1,0,14376,1,0,0.8304948692590287,0.1695051307414793,2
14376,14376,29,0,-1,1,0.02,2,-0.02,1,1,14377,0,1,0.7019168647276254,0.2980831352716439,2
14377,14377,29,0,-1,-1,0.05,2,-0.05,1,1,14378,1,1,0.7794493793836076,0.2205506206159998,2
14378,14378,29,1,1,1,0.02,2,0.02,1,1,14379,1,1,0.8129984218101336,0.1870015781898732,2
14379,14379,29,0,-1,-1,0.05,2,-0.05,1,1,14380,1,1,0.8120331316705567,0.1879668683295594,2
14380,14380,29,0,1,-1,0.1,2,0.1,1,0,14381,1,0,0.7787165906157262,0.2212834093835684,2
14381,14381,29,1,-1,1,0.02,2,-0.02,1,0,14382,1,0,0.6735036580978321,0.3264963419018939,2
14382,14382,29,1,1,1,0.02,1,0.02,1,1,14383,1,1,0.4610611236703487,0.5389388763297037,1
14383,14383,29,0,1,1,0.05,1,0.05,1,0,14384,0,0,0.0679330837289352,0.932066916270626,1
14384,14384,29,0,-1,1,0.01,1,-0.01,1,1,14385,0,1,0.0130427937719337,0.9869572062272844,1
14385,14385,29,1,1,-1,0.05,1,0.05,1,1,14386,0,1,0.0042586562002105,0.9957413437998488,1
14386,14386,29,0,1,1,0.1,1,0.1,1,0,14387,0,0,0.0026990624710493,0.9973009375281864,1
14387,14387,29,0,1,1,0.05,1,0.05,1,0,14388,0,0,0.0062185825749218,0.9937814174256514,1
14388,14388,29,0,-1,-1,0.02,1,-0.02,1,1,14389,1,1,0.0316229241233796,0.968377075875728,1
14389,14389,29,0,1,1,0.05,1,0.05,1,0,14390,0,0,0.0151687544910045,0.9848312455093232,1
14390,14390,29,1,-1,1,0.02,1,-0.02,1,0,14391,1,0,0.0358447142977929,0.9641552857017842,1
14391,14391,29,0,-1,1,0.05,1,-0.05,1,1,14392,0,1,0.011917915188365,0.9880820848109584,1
14392,14392,29,1,-1,-1,0.1,1,-0.1,1,0,14393,0,0,0.0134865595780075,0.9865134404227512,1
14393,14393,29,1,-1,-1,0.01,1,-0.01,1,0,14394,0,0,0.0714202933591551,0.9285797066416768,1
14394,14394,29,0,-1,-1,0.02,2,-0.02,1,1,14395,1,1,0.4768259469897932,0.5231740530100434,1
14395,14395,29,0,-1,-1,0.1,2,-0.1,1,1,14396,1,1,0.6939616321373707,0.306038367863035,2
14396,14396,29,0,1,-1,0.1,2,0.1,1,0,14397,1,0,0.8249364078174686,0.1750635921827722,2
14397,14397,29,1,1,1,0.1,2,0.1,1,1,14398,1,1,0.8789138884754337,0.121086111524985,2
14398,14398,29,0,-1,-1,0.05,2,-0.05,1,1,14399,1,1,0.9111715767378636,0.0888284232619638,2
14399,14399,29,0,-1,-1,0.01,2,-0.01,1,1,14400,1,1,0.9261121438327165,0.0738878561675999,2
14400,14400,29,1,1,1,0.02,2,0.02,1,1,14401,1,1,0.9260006464053528,0.0739993535948667,2
14401,14401,29,0,1,-1,0.1,2,0.1,1,0,14402,1,0,0.9123354509921748,0.0876645490083186,2
14402,14402,29,1,-1,1,0.05,2,-0.05,1,0,14403,1,0,0.8656404832677285,0.1343595167331358,2
14403,14403,29,1,1,-1,0.05,2,0.05,1,1,14404,0,1,0.7673505813386962,0.2326494186613867,2
14404,14404,29,0,-1,-1,0.02,2,-0.02,1,1,14405,1,1,0.8592894028248204,0.1407105971758133,2
14405,14405,29,1,1,1,0.02,2,0.02,1,1,14406,1,1,0.908014321599694,0.0919856784002061,2
14406,14406,29,0,1,-1,0.02,2,0.02,1,0,14407,1,0,0.9336747309610656,0.0663252690382859,2
14407,14407,29,1,-1,1,0.1,2,-0.1,1,0,14408,1,0,0.9425548524601004,0.0574451475397489,2
14408,14408,29,1,1,1,0.1,2,0.1,1,1,14409,1,1,0.9336399130407688,0.0663600869596084,2
14409,14409,29,1,-1,1,0.01,2,-0.01,1,0,14410,1,0,0.9180343067318932,0.081965693268237,2
14410,14410,29,0,-1,-1,0.05,2,-0.05,1,1,14411,1,1,0.8816137498277042,0.1183862501731718,2
14411,14411,29,1,-1,1,0.02,2,-0.02,1,0,14412,1,0,0.8155947608209425,0.1844052391796683,2
14412,14412,29,1,1,1,0.01,1,0.01,1,1,14413,1,1,0.6841867852959492,0.3158132147033228,2
14413,14413,29,1,-1,-1,0.01,1,-0.01,1,0,14414,0,0,0.4391077287675362,0.5608922712321742,1
14414,14414,29,0,-1,-1,0.01,1,-0.01,1,1,14415,1,1,0.471900439831671,0.528099560168503,1
14415,14415,29,1,-1,1,0.01,1,-0.01,1,0,14416,1,0,0.4403794202877803,0.5596205797130893,1
14416,14416,29,1,-1,1,0.05,1,-0.05,1,0,14417,1,0,0.3292669249292611,0.6707330750706001,1
14417,14417,29,0,1,1,0.01,1,0.01,1,0,14418,0,0,0.0756070258240762,0.9243929741766824,1
14418,14418,29,1,-1,-1,0.05,1,-0.05,1,0,14419,0,0,0.0433781033289959,0.9566218966717592,1
14419,14419,29,0,-1,-1,0.1,1,-0.1,1,1,14420,1,1,0.0934637032619181,0.9065362967375664,1
14420,14420,29,0,-1,-1,0.05,1,-0.05,1,1,14421,1,1,0.0942784997566143,0.9057215002425628,1
14421,14421,29,0,-1,1,0.01,1,-0.01,1,1,14422,0,1,0.041402353770614,0.9585976462299,1
14422,14422,29,0,-1,-1,0.1,1,-0.1,1,1,14423,1,1,0.0585136627785206,0.9414863372205822,1
14423,14423,29,1,1,-1,0.1,1,0.1,1,1,14424,0,1,0.0328286810231184,0.9671713189759752,1
14424,14424,29,0,-1,-1,0.05,1,-0.05,1,1,14425,1,1,0.0560935775585448,0.9439064224412048,1
14425,14425,29,1,1,-1,0.02,1,0.02,1,1,14426,0,1,0.0338924145402822,0.9661075854603144,1
14426,14426,29,1,1,1,0.05,1,0.05,1,1,14427,1,1,0.0730894145835955,0.9269105854171842,1
14427,14427,29,1,-1,-1,0.01,1,-0.01,1,0,14428,0,0,0.0637126305317808,0.9362873694688016,1
14428,14428,29,0,1,-1,0.01,1,0.01,1,0,14429,1,0,0.1708993122354058,0.8291006877651314,1
14429,14429,29,0,1,-1,0.01,1,0.01,1,0,14430,1,0,0.1993261970693171,0.8006738029306258,1
14430,14430,29,1,-1,1,0.1,1,-0.1,1,0,14431,1,0,0.1618382883902717,0.8381617116097628,1
14431,14431,29,1,-1,-1,0.02,1,-0.02,1,0,14432,0,0,0.0248238079143414,0.9751761920859132,1
14432,14432,29,0,1,1,0.02,1,0.02,1,0,14433,0,0,0.0058308121345681,0.9941691878647448,1
14433,14433,29,0,-1,1,0.01,1,-0.01,1,1,14434,0,1,0.0034687468626497,0.9965312531377076,1
14434,14434,29,0,1,1,0.05,1,0.05,1,0,14435,0,0,0.0051467460639717,0.9948532539355788,1
14435,14435,29,0,1,1,0.02,1,0.02,1,0,14436,0,0,0.0222768242236588,0.9777231757768586,1
14436,14436,29,1,1,1,0.1,1,0.1,1,1,14437,1,1,0.136048896817764,0.863951103181763,1
14437,14437,29,0,1,-1,0.05,1,0.05,1,0,14438,1,0,0.183704563739583,0.816295436259971,1
14438,14438,29,0,1,1,0.01,1,0.01,1,0,14439,0,0,0.1609644275076867,0.8390355724922994,1
14439,14439,29,1,-1,1,0.02,1,-0.02,1,0,14440,1,0,0.3123396248519614,0.6876603751483518,1
14440,14440,29,0,-1,-1,0.02,1,-0.02,1,1,14441,1,1,0.3678246392679014,0.6321753607320553,1
14441,14441,29,0,-1,-1,0.05,2,-0.05,1,1,14442,1,1,0.3567899368069647,0.643210063192855,1
14442,14442,29,0,-1,1,0.1,2,-0.1,1,1,14443,0,1,0.2798775707764634,0.7201224292230249,1
14443,14443,29,0,-1,-1,0.05,2,-0.05,1,1,14444,1,1,0.3591674993910534,0.6408325006080806,1
14444,14444,29,1,1,1,0.05,2,0.05,1,1,14445,1,1,0.3721496605248318,0.6278503394759924,1
14445,14445,29,1,-1,-1,0.1,2,-0.1,1,0,14446,0,0,0.3246159553561794,0.6753840446430422,1
14446,14446,29,1,1,1,0.1,2,0.1,1,1,14447,1,1,0.5590942000104625,0.4409057999900155,2
14447,14447,29,1,1,1,0.01,2,0.01,1,1,14448,1,1,0.6969081525780205,0.3030918474221797,2
14448,14448,29,1,1,1,0.01,2,0.01,1,1,14449,1,1,0.7621312348073979,0.2378687651926722,2
14449,14449,29,1,-1,1,0.1,2,-0.1,1,0,14450,1,0,0.7807962532573895,0.2192037467420416,2
14450,14450,29,0,1,-1,0.1,2,0.1,1,0,14451,1,0,0.7458418272367814,0.2541581727638342,2
14451,14451,29,0,-1,-1,0.1,2,-0.1,1,1,14452,1,1,0.6329212872729741,0.3670787127275178,2
14452,14452,29,0,-1,1,0.05,2,-0.05,1,1,14453,0,1,0.4382274887329729,0.5617725112668887,1
14453,14453,29,0,-1,-1,0.01,2,-0.01,1,1,14454,1,1,0.4706477035373818,0.5293522964620377,1
14454,14454,29,1,-1,-1,0.01,2,-0.01,1,0,14455,0,0,0.4387104393968771,0.5612895606026587,1
14455,14455,29,1,1,1,0.01,2,0.01,1,1,14456,1,1,0.6858371078969578,0.3141628921025599,2
14456,14456,29,0,-1,-1,0.02,2,-0.02,1,1,14457,1,1,0.8185582055210711,0.1814417944794709,2
14457,14457,29,1,1,1,0.02,2,0.02,1,1,14458,1,1,0.8899586632976284,0.1100413367018173,2
14458,14458,29,1,-1,1,0.02,2,-0.02,1,0,14459,1,0,0.9293254143365098,0.0706745856635088,2
14459,14459,29,0,-1,-1,0.05,2,-0.05,1,1,14460,1,1,0.9487436788165584,0.0512563211831863,2
14460,14460,29,0,1,-1,0.05,2,0.05,1,0,14461,1,0,0.9607798519101488,0.0392201480906802,2
14461,14461,29,0,-1,-1,0.05,2,-0.05,1,1,14462,1,1,0.9639746274043166,0.0360253725959984,2
14462,14462,29,0,-1,-1,0.1,2,-0.1,1,1,14463,1,1,0.9656656039503828,0.0343343960500773,2
14463,14463,29,0,-1,-1,0.02,2,-0.02,1,1,14464,1,1,0.968884465256384,0.0311155347435692,2
14464,14464,29,0,1,-1,0.01,2,0.01,1,0,14465,1,0,0.9707546550396924,0.0292453449597243,2
14465,14465,29,1,1,1,0.05,2,0.05,1,1,14466,1,1,0.9705052078489182,0.0294947921502085,2
14466,14466,29,0,-1,-1,0.02,2,-0.02,1,1,14467,1,1,0.9714547644886372,0.0285452355108338,2
14467,14467,29,1,-1,1,0.1,2,-0.1,1,0,14468,1,0,0.9720868300723104,0.0279131699275508,2
14468,14468,29,0,-1,-1,0.1,2,-0.1,1,1,14469,1,1,0.966889259498423,0.0331107405012513,2
14469,14469,29,0,1,-1,0.02,2,0.02,1,0,14470,1,0,0.9635157577519744,0.036484242247603,2
14470,14470,29,1,-1,1,0.01,2,-0.01,1,0,14471,1,0,0.9543211355585568,0.0456788644418081,2
14471,14471,29,1,-1,1,0.1,2,-0.1,1,0,14472,1,0,0.9364014929578608,0.0635985070426119,2
14472,14472,29,1,-1,1,0.05,2,-0.05,1,0,14473,1,0,0.8928988296377335,0.1071011703624185,2
14473,14473,29,0,-1,-1,0.01,2,-0.01,1,1,14474,1,1,0.8053354400019204,0.1946645599985021,2
14474,14474,29,1,-1,1,0.05,2,-0.05,1,0,14475,1,0,0.6426528715916632,0.3573471284081498,2
14475,14475,29,0,1,1,0.05,1,0.05,1,0,14476,0,0,0.3135451467046614,0.6864548532949531,1
14476,14476,29,0,1,1,0.05,1,0.05,1,0,14477,0,0,0.3093502865857315,0.6906497134142389,1
14477,14477,29,1,1,1,0.01,1,0.01,1,1,14478,1,1,0.6079931142596305,0.3920068857399284,2
